"Index","Name","Volume","Margulis Number","Geodesic Length 1","Geodesic Length 2","Ortholine Length"
9802,"v3505(6,1)",5.879335430089434673003321449,1.2781353375004574,(0.59340142891-0.63831431644j),(0.59340142891-0.63831431644j),2.288733369913366
9803,"v3210(4,3)",5.879416191470447237691187600,1.1954759215927238,(0.942069809676-2.9296472316j),(1.02806840716-1.16818792046j),0.781884073506952
9804,"v3207(4,3)",5.879416191470447237691187600,1.163483423306692,(0.942069809676-2.9296472316j),(1.11896778345+2.65820326973j),0.486251875423455
9805,"v3213(-4,3)",5.879416191470447237691187600,1.427026780429453,(1.42615162925-2.8763188408j),(1.42702678043+0.959443928313j),0.0
9806,"v3217(-4,3)",5.879416191470447237691187600,1.4436957701667965,(0.968830166751-1.03878907099j),(1.4041712145-2.25223511278j),0.939920514035523
9807,"v3362(1,3)",5.879503374894127962647186440,1.2216221600249026,(0.871317499873+1.58763760071j),(1.14871535393-2.39225061817j),0.738659836497709
9808,"v3324(2,3)",5.879546450549347402933975187,1.1775514808589163,(0.672710831168-2.06256086147j),(0.672849949074+2.42661571782j),1.038141473316045
9809,"v3481(4,1)",5.880423330525860929090238331,1.2108705369368151,(0.761019348767-1.87762379014j),(0.878402507732-2.07239629267j),0.996872407537706
9810,"v3263(-5,1)",5.880656371487376571793872275,1.2647875261240566,(0.325781703202+1.03015208304j),(0.759533795617-2.62105305033j),1.563274171138604
9811,"v3352(-3,2)",5.880829611994221473438228861,1.2520207344278595,(0.743601114497+1.64020625994j),(1.17383502594+1.57727360381j),0.881186069805439
9812,"v3348(-3,2)",5.881112181509651273929663520,1.0840862895615588,(0.695958841172+1.70839205073j),(0.695958841172+1.70839205073j),1.021875566961296
9813,"v3280(2,3)",5.881397636347491405012911264,1.161169771373286,(0.775878139083-3.12713861293j),(1.13087052044-2.71641253338j),0.549227925361606
9814,"v3464(3,1)",5.881595526608209727632172234,1.112559345565636,(0.821407227316+2.53863454429j),(0.867798056799-2.97196648438j),0.717954254203454
9815,"v3333(5,2)",5.881930692115574434607851608,1.1734223810287454,(0.782371521086+2.93342146374j),(0.934758637546+1.3936554067j),0.894445420656081
9816,"v3239(4,1)",5.882145096228504079395444546,1.2245292821453873,(0.460964146521+2.33021572698j),(0.67472417897-1.98866168305j),1.182061351289569
9817,"v3422(-1,3)",5.882300763086104182024925860,1.3195317493353171,(0.461192844922-2.13033206805j),(0.661327973375+2.48842468547j),1.270878843134043
9818,"v3252(-1,3)",5.882321725574625025428307157,1.2190874165850296,(0.725561372335+1.27745177618j),(0.916189806034+2.28186432799j),1.11701280659259
9819,"v3232(5,2)",5.882859092517772524254029971,1.1923921570331177,(0.819804417714-1.95776916842j),(1.05051432585-2.05728343448j),0.788728362869255
9820,"v3480(-3,2)",5.882865225891216434921025057,1.2530555750231667,(0.621303398514+1.78471824208j),(0.941291636133-1.67736405073j),1.14645102060557
9821,"v3276(-3,2)",5.882872376615918310672715588,1.2127935472614564,(0.926567982164-2.2577125759j),(1.0472750514-2.15145724121j),0.729774904365488
9822,"v3427(-1,3)",5.883358899306681634363817213,1.2047079349176224,(1.04843307492+2.72589340697j),(1.04843307492+2.72589340697j),0.577789822844399
9823,"v3339(3,2)",5.883809493619846450970546076,1.2667728986141178,(0.561304898785+2.0946048835j),(1.14014758769-3.08043314202j),0.893441881559091
9824,"v3247(2,3)",5.884040226887945276691719241,1.1432394174950413,(0.701980822579+1.40466593372j),(1.01015331072-1.5140605492j),0.950493681278846
9825,"v3243(-2,3)",5.884040226887945276691719241,1.1604707008911095,(0.706384781439-2.27091317819j),(0.706384781439-2.27091317819j),0.977546017801894
9826,"v3229(-3,4)",5.884647346081709557832093508,1.2551086645390404,(0.558359281566+2.34083608787j),(0.778820766139+2.87679300636j),1.07818578205561
9827,"v3412(7,1)",5.884853873910446300968374470,1.1221475964295138,(0.451249439076-0.646326639229j),(0.808120109492-1.63547845382j),1.617866010707623
9828,"v3411(-3,2)",5.884853873910446300968374470,1.1986368399495622,(0.598649252131+1.99702533112j),(0.59864925213+1.99702533112j),1.180080489997723
9829,"v3232(-4,1)",5.884934728455194025165491251,1.1809571599548903,(0.929632580241-1.99779926053j),(0.980943530002-2.06643357625j),0.755008729291806
9830,"v3293(5,2)",5.885006283120776037464932845,1.3047881353055855,(0.423744778333-1.83385040165j),(0.604566594949+1.52667671682j),1.497859264366857
9831,"v3453(1,3)",5.885080363887569272196565758,1.386857430979446,(1.26818016985+1.14391363216j),(1.38685743098-1.51131525165j),0.0
9832,"v3454(1,3)",5.885080363887569272196565758,1.28259086844749,(0.691046171495+1.65336913551j),(1.11376496281+1.31600211519j),1.080002499817006
9833,"v3251(-2,3)",5.885324014203845052556912207,1.2821983148576124,(0.972716704279-2.5316551986j),(1.02706046119-2.47313838565j),0.801018811376174
9834,"v3420(-3,2)",5.885477876385615575275512017,1.2456927264384867,(0.961625109405+1.64113935538j),(1.22438579545+1.34591936562j),0.618681970021627
9835,"v3216(-7,1)",5.885765417956798815597400359,1.2294982267320278,(0.963595774839-2.06983700466j),(1.12053948554+2.63651491629j),0.658203529596595
9836,"v3302(3,4)",5.885891018318498351509171098,1.1701502119827769,(0.732228999063-2.04567143463j),(0.982466700358-2.0266845113j),0.852378182131381
